incident_number,year,country,region,city,route,year_found,where_found,how_long_dead,where_death_registered,date_death_registered,circumstances,details_of_incident,primary_cause,secondary_cause,identification_status,details_of_identification,labels,sex,age,estimated_age,stated_nationality,place_of_birth,place_of_last_known_residence,guessed_nationality,descriptions_of_race,personal_items,features,other_information
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,316,male,NA,22,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,317,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Caltabellotta,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,318,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,319,male,NA,8,NA,NA,NA,NA,Sub-Saharan African,NA,"1.35m, 35kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,320,male,NA,17,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 60kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,321,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 75kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,322,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 75kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,323,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,324,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 80kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,325,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 80kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,326,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 80kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,327,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,328,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,329,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 75kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,330,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,331,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 80kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,332,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,333,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,334,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,335,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,336,male,NA,5,NA,NA,NA,NA,Sub-Saharan African,NA,"1.20m, 25kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,337,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,338,male,NA,17,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 55kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",6-8 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,339,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,340,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.341,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,342,female,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 60kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,identified,NA,n.343,male,23,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,344,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,345,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,346,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,347,male,NA,22,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 70kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.348,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,identified,NA,n.349,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.72m, 70kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,350,female,NA,5,NA,NA,NA,NA,Sub-Saharan African,NA,"1.00m, 25kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.351,female,NA,15,NA,NA,NA,NA,Sub-Saharan African,NA,"1.55m, 50kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,352,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 70kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.353,male,NA,16,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 60kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,354,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,355,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 68kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,356,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,357,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.60m, 65kg, tattoo",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",8-10 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.358,male,NA,18,NA,NA,NA,NA,Sub-Saharan African,NA,"1.65m, 65kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,359,male,NA,30,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 85kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.360,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.75m, 70kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.361,female,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 75kg",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.362,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 75kg",decomposed
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.363,male,NA,25,NA,NA,NA,NA,Sub-Saharan African,NA,"1.80m, 90kg, tattoo",NA
Agrigento 27,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"sea, 1.5n.mi. from Lampedusa port",9-11 days,NA,NA,bodies retrieved from depth of up to 50m,shipwreck of 3/10/2013,drowning,NA,unidentified,NA,n.364,male,NA,20,NA,NA,NA,NA,Sub-Saharan African,NA,"1.70m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,1,female,NA,30,NA,NA,NA,Syria,NA,NA,"1.70m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,2,female,NA,7,NA,NA,NA,Syria,NA,NA,"1.30m, 30kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,3,female,NA,20,NA,NA,NA,Syria,NA,NA,"1.60m, 65kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,4,male,NA,3,NA,NA,NA,Syria,NA,NA,"1.10m, 15kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,5,male,NA,1-2,NA,NA,NA,Syria,NA,NA,"0.80m, 11kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,6,female,NA,10,NA,NA,NA,Syria,NA,NA,"1.50m, 30kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,7,male,NA,55,NA,NA,NA,Syria,NA,NA,"1.75m, 90kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,8,male,NA,4,NA,NA,NA,Syria,NA,NA,"1.15m, 20kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,9,female,NA,18,NA,NA,NA,Syria,NA,NA,"1.65m, 65kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,10,female,NA,30,NA,NA,NA,Syria,NA,NA,"1.65m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,11,female,NA,25,NA,NA,NA,Syria,NA,NA,"1.65m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.12,female,NA,25,NA,NA,NA,Syria,NA,NA,"1.70m, 80kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,13,female,NA,40,NA,NA,NA,Syria,NA,NA,"1.65m, 75kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.14,female,NA,25,NA,NA,NA,Syria,NA,NA,"1.75m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.15,female,NA,40,NA,NA,NA,Syria,NA,NA,"1.65m, 70kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.16,male,NA,30,NA,NA,NA,Syria,NA,NA,"1.75m, 90kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.17,male,NA,30,NA,NA,NA,Syria,NA,NA,"1.80m, 80kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.18,female,NA,45,NA,NA,NA,Syria,NA,NA,"1.70m, 85kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,19,male,NA,5 months,NA,NA,NA,Syria,NA,NA,"0.70m, 7kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,20,male,NA,2,NA,NA,NA,Syria,NA,NA,"1.10m, 11kg",NA
Agrigento 28,2013,Italy,"Sicily, Agrigento",Castellammare Del Golfo,Central Mediterranean,2013,"34.27 N 12.39 E, 60n.mi. S of Lampedusa",12 hours,NA,NA,bodies retrieved between 20:00 on 11/10/2013 and 00:15 on 12/10/2013,shipwreck of 11/10/2013,drowning,NA,unidentified,NA,n.21,female,NA,60,NA,NA,NA,Syria,NA,NA,"1.70m, 80kg",NA
Sicily 20,2013,Italy,"Sicily, Catania",Catania,Central Mediterranean,NA,NA,NA,Catania,13/08/2013,NA,NA,NA,NA,identified,NA,NA,male,19,NA,Egypt,Egypt,Egypt,NA,NA,NA,NA,NA
Sicily 20,2013,Italy,"Sicily, Catania",Catania,Central Mediterranean,NA,NA,NA,Catania,13/08/2013,NA,NA,NA,NA,identified,NA,NA,male,25,NA,Egypt,Egypt,Egypt,NA,NA,NA,NA,NA
Sicily 20,2013,Italy,"Sicily, Catania",Catania,Central Mediterranean,NA,NA,NA,Catania,20/08/2013,NA,NA,NA,NA,identified,NA,NA,male,15,NA,Egypt,Egypt,Egypt,NA,NA,NA,NA,NA
